"id","name","isFork","commits","branches","releases","forks","mainLanguage","defaultBranch","license","homepage","watchers","stargazers","contributors","size","createdAt","pushedAt","updatedAt","totalIssues","openIssues","totalPullRequests","openPullRequests","blankLines","codeLines","commentLines","metrics","lastCommit","lastCommitSHA","hasWiki","isArchived","isDisabled","isLocked","languages","labels","topics"
3807284,"metacall/core",false,3449,3,127,147,"C","develop","Apache License 2.0","https://metacall.io",17,1431,43,20837,"2018-12-26T10:02:57","2023-12-23T08:58:10","2024-01-02T01:01:10",158,51,306,10,38283,113033,38709,"[{""language"":""Text"",""commentLines"":0,""codeLines"":241,""blankLines"":32},{""language"":""C"",""commentLines"":3906,""codeLines"":26936,""blankLines"":9149},{""language"":""Python"",""commentLines"":411,""codeLines"":1237,""blankLines"":442},{""language"":""TOML"",""commentLines"":3,""codeLines"":84,""blankLines"":18},{""language"":""WebAssembly"",""commentLines"":0,""codeLines"":43,""blankLines"":2},{""language"":""C#"",""commentLines"":59,""codeLines"":1253,""blankLines"":253},{""language"":""SWIG"",""commentLines"":216,""codeLines"":574,""blankLines"":248},{""language"":""Ruby"",""commentLines"":217,""codeLines"":366,""blankLines"":162},{""language"":""Nim"",""commentLines"":16,""codeLines"":59,""blankLines"":19},{""language"":""Julia"",""commentLines"":22,""codeLines"":11,""blankLines"":6},{""language"":""XML"",""commentLines"":0,""codeLines"":40,""blankLines"":2},{""language"":""Go"",""commentLines"":139,""codeLines"":666,""blankLines"":175},{""language"":""TypeScript"",""commentLines"":58,""codeLines"":495,""blankLines"":91},{""language"":""YAML"",""commentLines"":193,""codeLines"":731,""blankLines"":111},{""language"":""reStructuredText"",""commentLines"":14,""codeLines"":20,""blankLines"":21},{""language"":""COBOL"",""commentLines"":0,""codeLines"":10,""blankLines"":0},{""language"":""C++"",""commentLines"":6247,""codeLines"":25533,""blankLines"":10491},{""language"":""Markdown"",""commentLines"":21,""codeLines"":1055,""blankLines"":459},{""language"":""Visual Studio Solution"",""commentLines"":1,""codeLines"":39,""blankLines"":1},{""language"":""Java"",""commentLines"":40,""codeLines"":518,""blankLines"":143},{""language"":""MSBuild script"",""commentLines"":8,""codeLines"":13,""blankLines"":3},{""language"":""CMake"",""commentLines"":14579,""codeLines"":22964,""blankLines"":10379},{""language"":""ERB"",""commentLines"":0,""codeLines"":25,""blankLines"":3},{""language"":""Bourne Again Shell"",""commentLines"":103,""codeLines"":333,""blankLines"":71},{""language"":""Qt"",""commentLines"":0,""codeLines"":114,""blankLines"":0},{""language"":""HTML"",""commentLines"":3,""codeLines"":224,""blankLines"":20},{""language"":""CSS"",""commentLines"":15,""codeLines"":0,""blankLines"":0},{""language"":""Rust"",""commentLines"":646,""codeLines"":12708,""blankLines"":600},{""language"":""Crystal"",""commentLines"":139,""codeLines"":101,""blankLines"":43},{""language"":""Maven"",""commentLines"":3,""codeLines"":75,""blankLines"":6},{""language"":""Dockerfile"",""commentLines"":141,""codeLines"":146,""blankLines"":56},{""language"":""Diff"",""commentLines"":0,""codeLines"":4,""blankLines"":0},{""language"":""JSON"",""commentLines"":0,""codeLines"":3689,""blankLines"":13},{""language"":""C/C++ Header"",""commentLines"":10529,""codeLines"":8105,""blankLines"":4285},{""language"":""TeX"",""commentLines"":47,""codeLines"":207,""blankLines"":109},{""language"":""Bourne Shell"",""commentLines"":479,""codeLines"":2162,""blankLines"":381},{""language"":""LLVM IR"",""commentLines"":3,""codeLines"":28,""blankLines"":5},{""language"":""PowerShell"",""commentLines"":116,""codeLines"":759,""blankLines"":142},{""language"":""Zig"",""commentLines"":0,""codeLines"":14,""blankLines"":4},{""language"":""JSX"",""commentLines"":1,""codeLines"":19,""blankLines"":3},{""language"":""Lua"",""commentLines"":1,""codeLines"":7,""blankLines"":0},{""language"":""INI"",""commentLines"":0,""codeLines"":38,""blankLines"":2},{""language"":""JavaScript"",""commentLines"":333,""codeLines"":1387,""blankLines"":333}]","2023-12-23T08:58:10","34b28423138e607b3b77a984566f941e141ada4b",true,false,false,false,"{""C"":1538932,""C++"":1361737,""CMake"":979791,""Rust"":492039,""Shell"":95911,""Python"":67730,""JavaScript"":62241,""C#"":48705,""PowerShell"":28518,""Ruby"":26646,""Go"":24019,""SWIG"":21227,""Java"":21179,""Dockerfile"":10976,""TypeScript"":9468,""Crystal"":8216,""HTML"":6120,""Nim"":3386,""Awk"":2482,""LLVM"":1526,""WebAssembly"":1525,""Julia"":1169,""CSS"":736,""Zig"":533,""COBOL"":335,""Lua"":156}","[""bug"",""c/c++"",""csharp"",""dependencies"",""devops"",""documentation"",""duplicate"",""enhancement"",""good first issue"",""help wanted"",""invalid"",""java"",""javascript"",""python"",""question"",""ruby"",""security"",""wontfix""]","[""c"",""cpp"",""docker"",""faas"",""ffi"",""function-mesh"",""golang"",""gsoc"",""inter-language"",""javascript"",""metacall"",""node"",""nodejs"",""polyglot"",""polyglot-programming"",""programming-language"",""python"",""ruby""]"
3808393,"redisgraph/redisgraph",false,1691,216,112,227,"C","master","Other","https://redis.io/docs/stack/graph/",51,1931,54,65275,"2017-03-09T03:37:25","2023-12-11T06:46:11","2023-12-31T04:01:34",1194,343,2025,64,302736,1298004,339119,"[{""language"":""JSON"",""commentLines"":0,""codeLines"":215,""blankLines"":0},{""language"":""make"",""commentLines"":242,""codeLines"":1025,""blankLines"":441},{""language"":""C/C++ Header"",""commentLines"":24151,""codeLines"":242199,""blankLines"":30785},{""language"":""Jupyter Notebook"",""commentLines"":172,""codeLines"":95,""blankLines"":0},{""language"":""YAML"",""commentLines"":59,""codeLines"":1923,""blankLines"":94},{""language"":""Markdown"",""commentLines"":41,""codeLines"":4137,""blankLines"":1667},{""language"":""Dockerfile"",""commentLines"":35,""codeLines"":228,""blankLines"":101},{""language"":""CSV"",""commentLines"":0,""codeLines"":2317,""blankLines"":0},{""language"":""C++"",""commentLines"":698,""codeLines"":4268,""blankLines"":589},{""language"":""CMake"",""commentLines"":500,""codeLines"":1330,""blankLines"":339},{""language"":""Text"",""commentLines"":0,""codeLines"":2392,""blankLines"":485},{""language"":""TeX"",""commentLines"":857,""codeLines"":14725,""blankLines"":2360},{""language"":""Assembly"",""commentLines"":158,""codeLines"":329,""blankLines"":87},{""language"":""Cucumber"",""commentLines"":6311,""codeLines"":29953,""blankLines"":2430},{""language"":""SVG"",""commentLines"":44,""codeLines"":319,""blankLines"":0},{""language"":""Cuda"",""commentLines"":17651,""codeLines"":23012,""blankLines"":6949},{""language"":""Awk"",""commentLines"":0,""codeLines"":10,""blankLines"":0},{""language"":""Bourne Again Shell"",""commentLines"":11,""codeLines"":281,""blankLines"":74},{""language"":""Bourne Shell"",""commentLines"":113,""codeLines"":1430,""blankLines"":373},{""language"":""HTML"",""commentLines"":834,""codeLines"":1560,""blankLines"":399},{""language"":""MATLAB"",""commentLines"":13964,""codeLines"":39134,""blankLines"":11201},{""language"":""Python"",""commentLines"":6979,""codeLines"":23843,""blankLines"":5962},{""language"":""C"",""commentLines"":266299,""codeLines"":903279,""blankLines"":238400}]","2023-10-09T02:44:55","8f6a5533c2fc24c63cd1c0e588385525a6b56eff",true,false,false,false,"{""C"":2884481,""Gherkin"":1485211,""Python"":1404361,""C++"":61302,""Shell"":39660,""Makefile"":20211,""CMake"":2090,""Dockerfile"":723}","[""1d"",""1w"",""2d"",""2w"",""3d"",""4d"",""4w"",""action:run-benchmark"",""breakingchange"",""bug"",""cypher"",""dependencies"",""documentation"",""duplicate"",""enhancement"",""experimental"",""feature"",""fix-soon"",""help wanted"",""invalid"",""maintenance"",""new feature"",""no-issue-activity"",""no-pr-activity"",""question"",""redisearch"",""skip-changelog"",""wontfix"",""x:perf"",""x:quality""]","[""cypher"",""graph"",""graph-database"",""graphdatabase"",""graphdb"",""module"",""nosql"",""opencypher"",""property-graph"",""redis"",""redisgraph""]"
3808669,"openpmix/openpmix",false,4620,14,100,110,"C","master","Other","https://openpmix.org",24,196,59,19333,"2015-10-21T09:14:54","2024-01-11T07:57:55","2024-01-12T06:06:11",432,4,2819,1,26239,161992,42826,"[{""language"":""XML"",""commentLines"":0,""codeLines"":1611,""blankLines"":0},{""language"":""Perl"",""commentLines"":347,""codeLines"":1065,""blankLines"":280},{""language"":""make"",""commentLines"":2556,""codeLines"":2584,""blankLines"":739},{""language"":""C/C++ Header"",""commentLines"":13502,""codeLines"":18045,""blankLines"":4363},{""language"":""YAML"",""commentLines"":66,""codeLines"":403,""blankLines"":31},{""language"":""M4"",""commentLines"":684,""codeLines"":7493,""blankLines"":1154},{""language"":""Python"",""commentLines"":625,""codeLines"":2184,""blankLines"":326},{""language"":""Markdown"",""commentLines"":7,""codeLines"":55,""blankLines"":37},{""language"":""Cython"",""commentLines"":773,""codeLines"":4244,""blankLines"":386},{""language"":""C"",""commentLines"":22088,""codeLines"":112994,""blankLines"":16337},{""language"":""Bourne Shell"",""commentLines"":880,""codeLines"":4413,""blankLines"":440},{""language"":""Dockerfile"",""commentLines"":0,""codeLines"":7,""blankLines"":4},{""language"":""Diff"",""commentLines"":16,""codeLines"":12,""blankLines"":1},{""language"":""Text"",""commentLines"":0,""codeLines"":2052,""blankLines"":250},{""language"":""Lex"",""commentLines"":38,""codeLines"":74,""blankLines"":26},{""language"":""reStructuredText"",""commentLines"":1244,""codeLines"":4756,""blankLines"":1865}]","2024-01-11T03:33:10","1e2325e3ea12739b6ee46e6afca36e2af05214d8",true,false,false,false,"{""C"":6396434,""Shell"":427816,""Makefile"":208178,""Cython"":194893,""C++"":133737,""Python"":106580,""M4"":74015,""Perl"":57782,""Lex"":3978,""Dockerfile"":274}","[""blocker"",""bug"",""citest"",""code-cleanup"",""documentation"",""duplicate"",""enhancement"",""good first issue"",""help wanted"",""in progress"",""invalid"",""memory leak"",""pmix standard (to be filed)"",""pmix standard filed"",""question"",""rm-approved"",""target: 1.1"",""target: 1.2"",""target: 2.x"",""target: 3.x"",""target: 4.x"",""target: 5.x"",""wip-dnm"",""wontfix""]","[""exascale"",""hacktoberfest"",""pmi"",""scalability"",""wireup""]"
3809077,"ravensystem/esp-homekit-devices",false,898,1,439,342,"C","master","Other",,142,2485,3,24929,"2018-01-26T06:17:43","2024-01-15T07:32:55","2024-01-16T01:45:55",1691,0,16,0,206069,1400455,264069,"[{""language"":""CSS"",""commentLines"":183,""codeLines"":3018,""blankLines"":604},{""language"":""JSON"",""commentLines"":0,""codeLines"":127,""blankLines"":0},{""language"":""HTML"",""commentLines"":19,""codeLines"":1159,""blankLines"":39},{""language"":""Bourne Again Shell"",""commentLines"":21,""codeLines"":22,""blankLines"":5},{""language"":""TeX"",""commentLines"":11,""codeLines"":125,""blankLines"":12},{""language"":""Oracle Forms"",""commentLines"":43,""codeLines"":102,""blankLines"":38},{""language"":""DOS Batch"",""commentLines"":6,""codeLines"":23,""blankLines"":4},{""language"":""JavaScript"",""commentLines"":63,""codeLines"":906,""blankLines"":92},{""language"":""Bourne Shell"",""commentLines"":1626,""codeLines"":11159,""blankLines"":2162},{""language"":""Perl"",""commentLines"":314,""codeLines"":1901,""blankLines"":453},{""language"":""INI"",""commentLines"":0,""codeLines"":14,""blankLines"":2},{""language"":""C/C++ Header"",""commentLines"":112950,""codeLines"":254290,""blankLines"":41532},{""language"":""make"",""commentLines"":1386,""codeLines"":7274,""blankLines"":2064},{""language"":""M4"",""commentLines"":55,""codeLines"":11024,""blankLines"":1746},{""language"":""Tcl/Tk"",""commentLines"":19,""codeLines"":77,""blankLines"":10},{""language"":""Text"",""commentLines"":0,""codeLines"":4970,""blankLines"":736},{""language"":""C"",""commentLines"":139154,""codeLines"":982569,""blankLines"":147395},{""language"":""Python"",""commentLines"":1443,""codeLines"":2413,""blankLines"":1061},{""language"":""Arduino Sketch"",""commentLines"":42,""codeLines"":198,""blankLines"":49},{""language"":""C#"",""commentLines"":2530,""codeLines"":6591,""blankLines"":1121},{""language"":""XML"",""commentLines"":61,""codeLines"":73338,""blankLines"":345},{""language"":""SWIG"",""commentLines"":2586,""codeLines"":11669,""blankLines"":1242},{""language"":""Ruby"",""commentLines"":224,""codeLines"":2924,""blankLines"":373},{""language"":""Objective-C"",""commentLines"":70,""codeLines"":63,""blankLines"":35},{""language"":""CMake"",""commentLines"":14,""codeLines"":900,""blankLines"":149},{""language"":""C++"",""commentLines"":209,""codeLines"":1305,""blankLines"":277},{""language"":""YAML"",""commentLines"":63,""codeLines"":1250,""blankLines"":23},{""language"":""Assembly"",""commentLines"":595,""codeLines"":3954,""blankLines"":278},{""language"":""Lisp"",""commentLines"":9,""codeLines"":14,""blankLines"":2},{""language"":""reStructuredText"",""commentLines"":313,""codeLines"":268,""blankLines"":224},{""language"":""Windows Resource File"",""commentLines"":0,""codeLines"":162,""blankLines"":34},{""language"":""Windows Module Definition"",""commentLines"":0,""codeLines"":6,""blankLines"":3},{""language"":""CSV"",""commentLines"":0,""codeLines"":8,""blankLines"":0},{""language"":""MSBuild script"",""commentLines"":42,""codeLines"":4617,""blankLines"":0},{""language"":""Visual Studio Solution"",""commentLines"":18,""codeLines"":1366,""blankLines"":18},{""language"":""Markdown"",""commentLines"":0,""codeLines"":10649,""blankLines"":3941}]","2024-01-15T07:30:22","44982f926f03628bf426f382340a648058dfa916",true,false,false,false,"{""C"":69276164,""SWIG"":1084326,""Assembly"":650341,""Shell"":546426,""M4"":451394,""C#"":339546,""Makefile"":308588,""Python"":285059,""Ruby"":121583,""C++"":112268,""Perl"":83548,""CSS"":67537,""HTML"":45944,""JavaScript"":30831,""CMake"":29890,""Tcl"":26380,""Objective-C"":15064,""Smarty"":3892,""TeX"":3565,""Batchfile"":1265,""Emacs Lisp"":775,""XS"":390,""SmPL"":354}","[""add to wiki"",""bug"",""done"",""duplicate"",""enhancement"",""haa esp-idf"",""haa esp8266"",""haa template"",""help wanted"",""invalid"",""must be checked"",""need more info"",""no stale"",""not planned"",""notice"",""rc"",""stale""]","[""apple"",""electrodragon"",""esp-idf"",""esp32"",""esp8266"",""firmware"",""home-automation"",""homekit"",""iot"",""matter"",""shelly"",""smarthome"",""sonoff"",""tuya""]"
3809520,"pgbackrest/pgbackrest",false,4364,2,104,202,"C","main","Other","https://pgbackrest.org",63,2030,38,52677,"2013-11-11T09:08:39","2024-01-12T05:07:04","2024-01-12T04:40:10",1656,63,606,8,42688,171601,38738,"[{""language"":""C"",""commentLines"":20732,""codeLines"":101278,""blankLines"":25134},{""language"":""CSS"",""commentLines"":41,""codeLines"":479,""blankLines"":95},{""language"":""Text"",""commentLines"":0,""codeLines"":3,""blankLines"":0},{""language"":""Dockerfile"",""commentLines"":12,""codeLines"":18,""blankLines"":8},{""language"":""Markdown"",""commentLines"":0,""codeLines"":1135,""blankLines"":451},{""language"":""Pascal"",""commentLines"":3977,""codeLines"":2456,""blankLines"":637},{""language"":""C/C++ Header"",""commentLines"":6398,""codeLines"":10970,""blankLines"":3702},{""language"":""XML"",""commentLines"":374,""codeLines"":17986,""blankLines"":5206},{""language"":""TeX"",""commentLines"":52,""codeLines"":78,""blankLines"":29},{""language"":""Meson"",""commentLines"":139,""codeLines"":538,""blankLines"":68},{""language"":""SQL"",""commentLines"":11,""codeLines"":30,""blankLines"":6},{""language"":""M4"",""commentLines"":0,""codeLines"":210,""blankLines"":41},{""language"":""DTD"",""commentLines"":4,""codeLines"":242,""blankLines"":51},{""language"":""YAML"",""commentLines"":406,""codeLines"":5842,""blankLines"":1340},{""language"":""Perl"",""commentLines"":5464,""codeLines"":22263,""blankLines"":5112},{""language"":""Bourne Shell"",""commentLines"":1128,""codeLines"":8073,""blankLines"":808}]","2024-01-12T04:55:08","fd8974914d8702e5d889f03e08eeda676435faa2",false,false,false,false,"{""C"":9657600,""Perl"":887210,""Meson"":23094,""Shell"":15358,""Makefile"":10336,""M4"":8720,""Dockerfile"":1705}","[""bug"",""duplicate"",""enhancement"",""high priority"",""invalid"",""low priority"",""module [build]"",""module [core]"",""module [doc]"",""module [test]"",""question"",""wontfix""]","[""archiving"",""azure"",""backup"",""bzip2"",""checksum"",""database"",""differential"",""gcs"",""gzip"",""incremental"",""lz4"",""multi-process"",""parallel"",""pgbackrest"",""postgres"",""postgresql"",""restore"",""s3"",""wal"",""zstd""]"
3809532,"adafruit/adafruit_learning_system_guides",false,8518,29,739,758,"C","main","MIT License",,56,938,111,517534,"2017-09-27T08:22:44","2024-01-16T10:03:40","2024-01-12T05:05:34",141,34,2563,17,41849,376822,54573,"[{""language"":""Markdown"",""commentLines"":4,""codeLines"":2386,""blankLines"":980},{""language"":""XML"",""commentLines"":0,""codeLines"":3266,""blankLines"":12},{""language"":""YAML"",""commentLines"":24,""codeLines"":383,""blankLines"":41},{""language"":""C"",""commentLines"":50,""codeLines"":135,""blankLines"":31},{""language"":""Python"",""commentLines"":32342,""codeLines"":107271,""blankLines"":25516},{""language"":""OpenSCAD"",""commentLines"":1117,""codeLines"":2754,""blankLines"":795},{""language"":""Arduino Sketch"",""commentLines"":13150,""codeLines"":44866,""blankLines"":10282},{""language"":""SVG"",""commentLines"":16,""codeLines"":1404,""blankLines"":0},{""language"":""C#"",""commentLines"":4,""codeLines"":26,""blankLines"":10},{""language"":""JSON"",""commentLines"":0,""codeLines"":665,""blankLines"":1},{""language"":""Dockerfile"",""commentLines"":17,""codeLines"":50,""blankLines"":15},{""language"":""Jupyter Notebook"",""commentLines"":2788,""codeLines"":136,""blankLines"":0},{""language"":""C++"",""commentLines"":2250,""codeLines"":12060,""blankLines"":1020},{""language"":""Assembly"",""commentLines"":103,""codeLines"":542,""blankLines"":41},{""language"":""CMake"",""commentLines"":4,""codeLines"":8,""blankLines"":4},{""language"":""CSV"",""commentLines"":0,""codeLines"":1040,""blankLines"":7},{""language"":""Bourne Shell"",""commentLines"":48,""codeLines"":299,""blankLines"":53},{""language"":""C/C++ Header"",""commentLines"":2581,""codeLines"":186840,""blankLines"":2601},{""language"":""make"",""commentLines"":0,""codeLines"":16,""blankLines"":5},{""language"":""JavaScript"",""commentLines"":58,""codeLines"":97,""blankLines"":33},{""language"":""HTML"",""commentLines"":0,""codeLines"":164,""blankLines"":6},{""language"":""Ruby"",""commentLines"":0,""codeLines"":255,""blankLines"":0},{""language"":""INI"",""commentLines"":0,""codeLines"":15,""blankLines"":3},{""language"":""Text"",""commentLines"":0,""codeLines"":1634,""blankLines"":374},{""language"":""Scheme"",""commentLines"":0,""codeLines"":10456,""blankLines"":14},{""language"":""TOML"",""commentLines"":17,""codeLines"":11,""blankLines"":5},{""language"":""IDL"",""commentLines"":0,""codeLines"":43,""blankLines"":0}]","2024-01-15T08:46:19","8fceaeb757656e6eede63365386ccda0131fb91b",false,false,false,false,"{""C"":12666589,""Python"":5454212,""C++"":2573973,""Jupyter Notebook"":559965,""OpenSCAD"":166925,""Processing"":53630,""Assembly"":50178,""Shell"":11928,""Ruby"":7463,""HTML"":6880,""JavaScript"":5554,""Dockerfile"":4277,""C#"":966,""Makefile"":475,""CMake"":468}","[""bug"",""duplicate"",""enhancement"",""good first issue"",""hacktoberfest-accepted"",""help wanted"",""invalid"",""question"",""wontfix""]","[""arduino-library""]"
3904856,"rainmeter/rainmeter",false,3730,2,179,560,"C","master","GNU General Public License v2.0","https://rainmeter.net",170,4162,70,16207,"2012-03-31T06:17:34","2024-01-09T04:46:54","2024-01-09T05:05:23",162,29,207,12,42356,172307,40868,"[{""language"":""Markdown"",""commentLines"":0,""codeLines"":34,""blankLines"":32},{""language"":""YAML"",""commentLines"":12,""codeLines"":103,""blankLines"":13},{""language"":""C/C++ Header"",""commentLines"":22444,""codeLines"":55651,""blankLines"":20572},{""language"":""XML"",""commentLines"":60,""codeLines"":3223,""blankLines"":31},{""language"":""DOS Batch"",""commentLines"":0,""codeLines"":192,""blankLines"":45},{""language"":""Assembly"",""commentLines"":30,""codeLines"":285,""blankLines"":81},{""language"":""Windows Resource File"",""commentLines"":107,""codeLines"":1013,""blankLines"":73},{""language"":""Windows Module Definition"",""commentLines"":5,""codeLines"":18,""blankLines"":3},{""language"":""C++"",""commentLines"":8240,""codeLines"":64071,""blankLines"":12391},{""language"":""C#"",""commentLines"":653,""codeLines"":2496,""blankLines"":367},{""language"":""SVG"",""commentLines"":0,""codeLines"":1,""blankLines"":0},{""language"":""INI"",""commentLines"":244,""codeLines"":962,""blankLines"":151},{""language"":""Visual Studio Solution"",""commentLines"":2,""codeLines"":382,""blankLines"":2},{""language"":""MSBuild script"",""commentLines"":8,""codeLines"":273,""blankLines"":0},{""language"":""C"",""commentLines"":9063,""codeLines"":43603,""blankLines"":8595}]","2023-08-06T06:43:27","55b75a812f531aaf7510c66aef732a785a3e1302",false,false,false,false,"{""C"":4587383,""C++"":4146809,""NSIS"":206076,""C#"":146497,""Assembly"":10583,""Batchfile"":9906}","[""bug"",""enhancement"",""invalid"",""wontfix""]","[""rainmeter""]"
3909782,"mobizt/firebase-esp8266",false,351,1,175,112,"C","master","MIT License",,20,403,2,5820,"2019-01-27T04:31:52","2023-12-27T03:57:44","2023-12-30T11:00:32",225,0,7,0,20123,85930,40598,"[{""language"":""YAML"",""commentLines"":11,""codeLines"":175,""blankLines"":14},{""language"":""C"",""commentLines"":18593,""codeLines"":40759,""blankLines"":6672},{""language"":""C/C++ Header"",""commentLines"":17960,""codeLines"":23776,""blankLines"":5414},{""language"":""C++"",""commentLines"":915,""codeLines"":11712,""blankLines"":2172},{""language"":""Properties"",""commentLines"":0,""codeLines"":18,""blankLines"":16},{""language"":""Markdown"",""commentLines"":0,""codeLines"":3849,""blankLines"":3407},{""language"":""JSON"",""commentLines"":0,""codeLines"":16,""blankLines"":0},{""language"":""Arduino Sketch"",""commentLines"":3119,""codeLines"":5154,""blankLines"":2385},{""language"":""HTML"",""commentLines"":0,""codeLines"":57,""blankLines"":16},{""language"":""Text"",""commentLines"":0,""codeLines"":414,""blankLines"":27}]","2023-12-27T03:22:15","55c87e666e8ce4182e57f4e467db7d6964c9fc3e",true,false,false,false,"{""C"":2455289,""C++"":1427825}","[""bug"",""duplicate"",""enhancement"",""help wanted"",""ide config"",""improper used"",""invalid"",""irrelevant"",""question"",""user error"",""wontfix""]","[""arduino"",""arduino-library"",""completed"",""custom-token"",""database"",""email-password-login"",""esp8266"",""esp8266-arduino"",""fastest"",""firebase"",""firebase-database"",""firebase-realtime-database"",""oauth2-authentication"",""reliable"",""rp2040"",""rsa256"",""secure"",""secured"",""stream""]"
3909805,"mobizt/firebase-esp32",false,337,1,168,115,"C","master","MIT License",,17,391,2,5607,"2018-08-09T04:39:48","2023-12-27T03:57:19","2023-12-31T06:40:17",191,0,5,0,19983,85322,40466,"[{""language"":""JSON"",""commentLines"":0,""codeLines"":16,""blankLines"":0},{""language"":""Arduino Sketch"",""commentLines"":2988,""codeLines"":4598,""blankLines"":2258},{""language"":""HTML"",""commentLines"":0,""codeLines"":57,""blankLines"":16},{""language"":""C++"",""commentLines"":915,""codeLines"":11712,""blankLines"":2172},{""language"":""C/C++ Header"",""commentLines"":17959,""codeLines"":23776,""blankLines"":5412},{""language"":""Text"",""commentLines"":0,""codeLines"":414,""blankLines"":27},{""language"":""Properties"",""commentLines"":0,""codeLines"":18,""blankLines"":16},{""language"":""YAML"",""commentLines"":11,""codeLines"":175,""blankLines"":13},{""language"":""Markdown"",""commentLines"":0,""codeLines"":3797,""blankLines"":3397},{""language"":""C"",""commentLines"":18593,""codeLines"":40759,""blankLines"":6672}]","2023-12-27T03:18:45","6bca424c16af2dbb0226a211870df827006a180a",true,false,false,false,"{""C"":2454931,""C++"":1427825}","[""bug"",""compile error"",""enhancement"",""help wanted"",""invalid"",""question"",""user error"",""waiting for feedback"",""wontfix""]","[""arduino"",""arduino-library"",""completed"",""custom-token"",""email-password-login"",""esp32"",""fastest"",""firebase"",""firebase-calls"",""firebase-database"",""firebase-realtime-database"",""jwt"",""jwt-token"",""oauth2-authentication"",""reliable"",""rsa256"",""secured"",""stream""]"
3937862,"pi-hole/ftl",false,4557,20,103,183,"C","master","Other","https://pi-hole.net",66,1257,62,22851,"2017-02-02T10:52:55","2024-01-15T09:09:34","2024-01-16T02:13:50",510,8,1276,8,34172,258867,108407,"[{""language"":""YAML"",""commentLines"":19,""codeLines"":345,""blankLines"":32},{""language"":""Python"",""commentLines"":25,""codeLines"":53,""blankLines"":9},{""language"":""C/C++ Header"",""commentLines"":13644,""codeLines"":8435,""blankLines"":2541},{""language"":""Lua"",""commentLines"":0,""codeLines"":249,""blankLines"":84},{""language"":""Bourne Shell"",""commentLines"":104,""codeLines"":413,""blankLines"":109},{""language"":""JSON"",""commentLines"":0,""codeLines"":10,""blankLines"":0},{""language"":""Markdown"",""commentLines"":0,""codeLines"":31,""blankLines"":8},{""language"":""Diff"",""commentLines"":73,""codeLines"":62,""blankLines"":11},{""language"":""SQL"",""commentLines"":5,""codeLines"":230,""blankLines"":47},{""language"":""CMake"",""commentLines"":177,""codeLines"":552,""blankLines"":67},{""language"":""C"",""commentLines"":94360,""codeLines"":248487,""blankLines"":31264}]","2024-01-06T04:47:56","01227311c516d4a90c2c95eee5a503148761388a",false,false,false,false,"{""C"":13404031,""Shell"":81147,""CMake"":29160,""Lua"":8465,""Python"":2516}","[""api"",""breaking change"",""bug"",""bug in development"",""bug:confirmed"",""bug:discourse"",""bugfix"",""bugfix in progress"",""capabiltities"",""changes default behavior"",""cli"",""code maintanance"",""config change"",""debugging"",""dependencies"",""deprecation"",""discourse feature request"",""discussion"",""dnsmasq bug"",""dnsmasq update"",""dnsmasq-discuss mailing list"",""docker issue"",""documentation"",""documentation needed"",""duplicate"",""enhancement"",""external issue"",""feature request (implemented)"",""fixed in next dnsmasq release"",""fixed in next release"",""fixed in v6.0"",""ftldns"",""high priority"",""internal"",""invalid"",""lua"",""maybe a bug"",""merge conflicts"",""needs testing"",""never-stale"",""new feature"",""no bug"",""not a pi-hole bug"",""old version"",""on hold"",""pi-hole v6.0"",""potential bug"",""pr: approval required"",""pr: approved"",""pr: code review required"",""pr: on hold"",""question"",""release"",""security"",""severity:low"",""sqlite3"",""stale"",""tests"",""to be submitted to dnsmasq"",""unclear"",""waiting for feedback"",""wip"",""wontfix""]","[""api"",""c"",""database"",""dns"",""ftl"",""pi-hole"",""pi-hole-ftl""]"
